name,data
2018/1/9 14:00,33,67,0,0,0,0,0,0,0,0
2018/1/9 15:00,22,78,0,0,0,0,0,0,0,0
2018/1/9 16:00,4,89,7,0,0,0,0,0,0,0
2018/1/9 17:00,17,68,15,0,0,0,0,0,0,0
2018/1/9 18:00,31,63,6,0,0,0,0,0,0,0
2018/1/9 19:00,25,73,2,0,0,0,0,0,0,0
2018/1/9 20:00,39,59,2,0,0,0,0,0,0,0
2018/1/9 21:00,28,66,6,0,0,0,0,0,0,0
2018/1/9 22:00,91,9,0,0,0,0,0,0,0,0
2018/1/9 23:00,74,26,0,0,0,0,0,0,0,0
2018/1/10 00:00,94,6,0,0,0,0,0,0,0,0
2018/1/10 01:00,100,0,0,0,0,0,0,0,0,0
2018/1/10 02:00,100,0,0,0,0,0,0,0,0,0
2018/1/10 03:00,94,6,0,0,0,0,0,0,0,0
2018/1/10 04:00,79,21,0,0,0,0,0,0,0,0
2018/1/10 05:00,70,30,0,0,0,0,0,0,0,0
2018/1/10 06:00,27,73,0,0,0,0,0,0,0,0
2018/1/10 07:00,7,84,9,0,0,0,0,0,0,0
2018/1/10 08:00,8,48,44,0,0,0,0,0,0,0
2018/1/10 09:00,3,22,70,5,0,0,0,0,0,0
2018/1/10 10:00,12,37,38,13,0,0,0,0,0,0
2018/1/10 11:00,44,56,0,0,0,0,0,0,0,0
2018/1/10 12:00,70,30,0,0,0,0,0,0,0,0
2018/1/10 13:00,99,1,0,0,0,0,0,0,0,0
2018/1/10 14:00,18,82,0,0,0,0,0,0,0,0
2018/1/10 15:00,0,33,67,0,0,0,0,0,0,0
2018/1/10 16:00,0,0,54,46,0,0,0,0,0,0
2018/1/10 17:00,0,0,12,88,0,0,0,0,0,0
2018/1/10 18:00,0,0,6,91,3,0,0,0,0,0
2018/1/10 19:00,0,0,5,79,14,1,1,0,0,0
2018/1/10 20:00,0,0,5,89,6,0,0,0,0,0
2018/1/10 21:00,0,0,5,95,0,0,0,0,0,0
2018/1/10 22:00,0,0,7,93,0,0,0,0,0,0
2018/1/10 23:00,0,0,6,94,0,0,0,0,0,0
2018/1/11 00:00,0,0,7,93,0,0,0,0,0,0
2018/1/11 01:00,0,0,5,95,0,0,0,0,0,0
2018/1/11 02:00,0,0,6,94,0,0,0,0,0,0
2018/1/11 03:00,0,0,0,100,0,0,0,0,0,0
2018/1/11 04:00,0,0,6,94,0,0,0,0,0,0
2018/1/11 05:00,0,0,6,94,0,0,0,0,0,0
2018/1/11 06:00,0,0,6,88,6,0,0,0,0,0
2018/1/11 07:00,0,0,0,88,12,0,0,0,0,0
2018/1/11 08:00,0,0,0,76,24,0,0,0,0,0
2018/1/11 09:00,0,0,0,38,62,0,0,0,0,0
2018/1/11 10:00,0,0,0,50,46,4,0,0,0,0
2018/1/11 11:00,0,0,0,100,0,0,0,0,0,0
2018/1/11 12:00,0,0,74,26,0,0,0,0,0,0
2018/1/11 13:00,0,0,20,80,0,0,0,0,0,0
2018/1/11 14:00,0,0,33,67,0,0,0,0,0,0
2018/1/11 15:00,0,0,93,7,0,0,0,0,0,0
2018/1/11 16:00,0,0,100,0,0,0,0,0,0,0
2018/1/11 17:00,0,0,51,49,0,0,0,0,0,0
2018/1/11 18:00,0,0,6,92,2,0,0,0,0,0
2018/1/11 19:00,0,0,11,89,0,0,0,0,0,0
2018/1/11 20:00,0,0,5,95,0,0,0,0,0,0
2018/1/11 21:00,0,0,0,100,0,0,0,0,0,0
2018/1/11 22:00,0,0,0,94,6,0,0,0,0,0
2018/1/11 23:00,0,0,0,100,0,0,0,0,0,0
2018/1/12 00:00,0,0,0,99,1,0,0,0,0,0
2018/1/12 01:00,0,0,0,78,22,0,0,0,0,0
2018/1/12 02:00,0,0,0,55,45,0,0,0,0,0
2018/1/12 03:00,0,0,0,18,82,0,0,0,0,0
2018/1/12 04:00,0,0,0,27,72,1,0,0,0,0
2018/1/12 05:00,0,0,0,45,55,0,0,0,0,0
2018/1/12 06:00,0,0,0,49,51,0,0,0,0,0
2018/1/12 07:00,0,0,0,50,50,0,0,0,0,0
2018/1/12 08:00,0,0,0,28,66,2,4,0,0,0
2018/1/12 09:00,0,0,3,66,31,0,0,0,0,0
2018/1/12 10:00,0,0,52,48,0,0,0,0,0,0
2018/1/12 11:00,0,6,94,0,0,0,0,0,0,0
2018/1/12 12:00,0,77,23,0,0,0,0,0,0,0
2018/1/12 13:00,0,78,19,1,2,0,0,0,0,0
2018/1/12 14:00,0,100,0,0,0,0,0,0,0,0
2018/1/12 15:00,0,100,0,0,0,0,0,0,0,0
