name,start,end,data
NO.511,2018/7/2 17:00,2018/7/3 00:00,28,21,21,14,0,0,0,0,0,4,32,28,21,21,18,11,0,0,4,4,32,32,25,21,21,21,11,4,4,4,32,32,28,28,28,25,14,4,4,4,32,32,28,28,21,4,14,7,4,4,32,32,28,28,4,0,4,25,25,11,28,25,14,4,0,0,0,0,25,25,11,11,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO.512,2018/7/3 02:00,2018/7/4 09:00,35,34,35,31,28,28,28,28,29,32,35,34,34,35,31,28,28,28,32,32,35,34,33,34,35,34,28,32,32,32,35,35,31,32,34,33,30,30,32,32,35,35,31,31,29,28,30,28,31,32,35,36,31,31,24,17,27,36,36,31,28,28,29,27,17,19,17,27,36,36,28,28,27,30,30,25,17,17,27,36,27,27,27,30,30,30,25,17,17,27,26,26,27,30,30,30,30,24
NO.513,2018/7/4 11:00,2018/7/9 01:00,34,31,32,33,35,35,35,35,34,34,39,32,31,32,34,33,35,34,34,34,40,39,33,31,32,31,33,34,34,34,40,40,39,35,32,33,32,32,34,34,41,40,39,39,34,27,32,33,35,34,42,41,39,39,26,25,32,37,37,37,38,38,37,31,25,27,27,27,37,37,38,38,35,38,38,31,27,27,27,37,34,34,34,38,38,38,31,27,27,27,34,34,33,38,38,38,38,31
NO.514,2018/7/9 03:00,2018/7/9 04:00,57,57,57,57,57,57,57,57,42,28,57,57,57,57,57,57,57,42,28,28,57,57,57,57,57,57,57,28,28,28,57,57,57,57,57,57,57,42,28,28,57,57,57,57,57,57,57,57,42,28,57,57,57,57,57,57,57,57,57,57,85,85,57,57,57,57,57,57,57,57,85,85,71,57,57,57,57,57,57,57,71,71,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
NO.515,2018/7/9 06:00,2018/7/9 06:00,28,28,28,28,28,28,28,28,28,0,57,28,28,28,28,28,28,28,0,0,57,57,28,28,28,28,28,0,0,0,57,57,57,28,28,28,28,28,0,0,57,57,57,57,28,28,28,28,28,0,57,57,57,57,28,28,28,57,57,28,57,57,57,57,28,28,28,28,57,57,57,57,57,57,57,57,28,28,57,57,57,57,57,57,57,57,57,28,28,57,57,57,57,57,57,57,57,28
NO.516,2018/7/9 08:00,2018/7/9 12:00,28,28,28,34,34,34,34,34,34,34,34,28,28,28,34,34,34,34,34,34,34,34,28,28,28,28,28,34,34,34,34,34,28,28,28,28,28,28,34,34,34,34,28,28,28,23,28,28,34,34,34,34,28,28,28,23,28,28,28,28,28,28,28,28,23,23,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
NO.517,2018/7/9 14:00,2018/7/9 22:00,66,69,69,66,63,63,63,63,69,72,69,66,69,69,69,66,63,69,72,72,72,69,69,72,69,72,69,72,72,72,72,72,69,72,72,72,69,72,72,72,72,72,69,69,69,60,69,69,72,72,66,72,69,69,54,54,66,63,63,72,66,66,72,63,54,54,54,57,63,63,66,66,63,69,69,57,54,54,57,63,66,66,66,69,69,69,57,54,54,57,69,69,69,69,69,69,69,54
NO.518,2018/7/10 01:00,2018/7/10 01:00,57,0,0,28,57,57,57,57,28,0,85,28,0,0,28,57,57,28,0,0,85,85,28,0,0,0,28,0,0,0,85,85,85,28,28,0,0,0,0,0,57,85,85,85,28,0,0,0,0,0,57,57,85,85,28,0,28,0,0,0,57,57,57,57,0,28,28,28,0,0,57,57,57,57,57,57,28,28,28,0,57,57,57,57,57,57,57,28,28,28,85,85,57,57,57,57,57,28
NO.519,2018/7/10 04:00,2018/7/10 11:00,21,21,21,28,35,35,35,35,21,21,21,21,21,21,32,35,35,21,21,21,21,25,25,21,21,21,18,21,21,21,21,21,35,32,28,21,21,21,21,21,21,21,35,35,28,18,21,21,21,21,21,21,35,35,21,18,21,21,21,18,21,21,28,25,18,18,32,18,21,21,21,21,28,39,39,35,32,32,18,21,25,25,28,39,39,39,35,32,32,18,35,35,28,39,39,39,39,35
NO.520,2018/7/10 13:00,2018/7/10 13:00,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,85,113,85,85,113,113,113,113,113,85,85,85,85,85,85,113,113,113,113,113,113,85,85,85,85,113,113,113,113,113,113,113,85,85,85,113,113,113,113,113,113,113,113
NO.521,2018/7/10 15:00,2018/7/10 22:00,28,35,42,42,50,50,50,50,42,46,28,28,35,42,42,50,50,42,46,46,28,28,28,35,42,35,42,46,46,46,28,28,39,35,39,35,39,39,46,46,28,28,39,39,28,28,39,35,39,46,28,28,39,39,25,25,32,28,28,35,35,35,28,32,25,25,25,25,28,28,35,35,35,39,39,28,25,25,25,28,35,35,35,39,39,39,28,25,25,25,39,39,35,39,39,39,39,25
NO.522,2018/7/11 01:00,2018/7/11 02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO.523,2018/7/11 05:00,2018/7/11 07:00,9,9,9,9,0,0,0,0,9,9,0,9,9,9,9,0,0,9,9,9,0,0,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,0,0,9,9,0,0,0,9,9,9,19,19,9,9,0,0,0,9,9,9,19,19,9,9,9,9,0,0,9,9,19,19,9,9,9,9,9,0,0,9,19,19,9,9,9,9,9,0
NO.524,2018/7/11 09:00,2018/7/11 11:00,38,38,38,28,28,28,28,28,28,47,38,38,38,38,28,28,28,28,47,47,38,38,38,38,38,38,28,47,47,47,38,38,47,38,38,28,28,28,47,47,38,38,47,47,38,28,28,28,47,47,38,38,47,47,28,28,28,47,47,47,28,28,38,38,28,28,28,28,47,47,28,28,28,47,47,28,28,28,28,47,38,38,38,47,47,47,28,28,28,28,47,47,38,47,47,47,47,28
NO.525,2018/7/11 13:00,2018/7/11 21:00,54,60,63,60,63,63,63,63,63,66,57,57,60,63,60,63,63,63,66,66,57,57,60,60,63,60,63,66,66,66,57,57,66,60,57,57,57,63,66,66,57,57,66,66,60,54,57,54,63,66,57,57,66,66,54,54,50,50,50,60,63,63,63,57,54,44,41,44,50,50,63,63,57,57,57,44,41,41,41,50,60,60,57,57,57,57,44,41,41,41,60,60,57,57,57,57,57,44
NO.526,2018/7/11 23:00,2018/7/11 23:00,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,170,170,85,85,85,85,85,85,85,85,227,227,85,85,85,85,85,85,85,170,227,170,57,85,85,85,85,85,85,85,85,57,57,57,57,85,85,85,85,85,85,85,57,57,57,57,85,85,85,85,85,85,85,57
NO.527,2018/7/12 01:00,2018/7/12 03:00,66,76,76,66,66,66,66,66,57,47,66,66,76,76,76,66,66,66,47,47,66,66,76,76,76,76,66,47,47,47,66,66,85,85,85,76,57,57,47,47,66,66,85,85,76,66,57,57,57,47,66,66,85,85,66,66,57,57,57,57,76,76,76,76,66,57,47,57,57,57,76,76,85,85,85,66,47,47,57,57,76,76,85,85,85,85,66,47,47,57,76,76,85,85,85,85,85,57
NO.528,2018/7/12 05:00,2018/7/12 06:00,28,28,28,28,42,42,42,42,28,0,42,28,28,28,28,28,42,28,0,0,57,42,28,28,28,28,28,0,0,0,57,57,42,28,28,28,14,0,0,0,57,57,42,42,28,28,14,14,14,0,57,57,42,42,28,28,14,28,28,28,57,57,57,28,28,0,0,28,28,28,57,57,42,42,42,28,0,0,28,28,57,57,42,42,42,42,28,0,0,28,28,28,42,42,42,42,42,28
NO.529,2018/7/12 09:00,2018/7/12 23:00,59,62,62,64,64,64,64,64,64,66,55,59,62,62,62,64,64,64,66,66,55,57,59,62,62,62,60,66,66,66,55,55,59,59,60,57,55,60,66,66,55,55,59,59,68,70,55,55,59,66,55,55,59,59,70,74,55,55,55,57,60,60,59,70,74,66,43,53,55,55,60,60,59,60,60,51,43,43,53,55,62,62,60,60,60,60,51,43,43,53,62,62,60,60,60,60,60,47
NO.530,2018/7/13 01:00,2018/7/13 02:00,57,57,57,57,85,85,85,85,57,57,57,57,57,57,57,57,85,71,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,28,57,57,57,57,57,57,57,57,57,28,28,57,57,57,57,57,57,57,57,57,28,28,57,57,57,57,57,57,57,57,57
NO.531,2018/7/13 04:00,2018/7/13 04:00,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,85,85,57,57,57,28,28,57,57,57,85,85,57,57,57,57,28,28,57,57,57,57,57,57,57,57,57,28,28,57,57,57,57,57,57,57,57,57
NO.532,2018/7/13 06:00,2018/7/13 07:00,57,57,57,57,57,57,57,57,42,28,71,57,57,57,57,57,57,42,28,28,71,71,57,57,57,57,57,28,28,28,71,71,85,71,57,57,57,57,28,28,71,71,85,85,71,57,57,57,57,28,71,71,85,85,57,57,85,71,71,57,85,85,85,71,57,57,42,57,71,71,85,85,71,85,85,57,42,42,57,71,71,71,71,85,85,85,57,42,42,57,71,71,71,85,85,85,85,57
NO.533,2018/7/13 09:00,2018/7/13 15:00,73,77,81,77,77,77,77,77,73,81,77,73,77,81,77,77,77,73,81,81,77,81,77,77,81,77,73,81,81,81,77,77,85,77,77,73,73,77,81,81,77,77,85,85,73,69,73,77,73,81,77,77,85,85,69,65,69,73,73,65,77,77,77,77,65,65,61,65,73,65,77,77,73,77,77,73,61,61,69,65,73,73,73,77,77,77,73,61,65,65,69,69,73,77,77,77,77,65
NO.534,2018/7/13 17:00,2018/7/13 22:00,57,57,57,66,76,76,76,76,57,57,52,57,57,57,66,66,76,57,57,57,52,57,57,57,57,57,57,57,57,57,52,52,57,57,61,57,57,57,57,57,52,52,57,57,57,57,57,61,61,57,52,52,57,57,52,47,57,66,66,28,57,57,57,57,47,38,28,61,66,28,57,57,57,52,47,33,28,28,38,28,57,57,57,57,42,42,33,28,28,28,57,57,57,57,42,42,42,28
NO.535,2018/7/14 00:00,2018/7/14 01:00,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,42,57,57,57,28,57,57,57,57,42,42,28,42,57,28,57,57,57,42,42,28,28,28,28,28,57,57,57,42,28,28,28,28,28,28,57,57,57,57,28,28,28,28
NO.536,2018/7/14 04:00,2018/7/14 04:00,28,28,28,28,57,57,57,57,28,0,57,28,28,28,28,28,57,28,0,0,57,57,28,28,28,28,28,0,0,0,57,57,57,28,57,28,28,0,0,0,57,57,57,57,28,28,28,28,0,0,57,57,57,57,28,28,28,28,28,28,57,57,57,28,28,28,28,28,28,28,57,57,57,28,28,28,28,28,28,28,57,57,57,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
NO.537,2018/7/14 06:00,2018/7/14 06:00,57,85,85,57,57,57,57,57,28,0,57,57,85,85,85,57,57,28,0,0,57,57,57,85,85,85,57,0,0,0,57,57,28,57,85,57,28,28,0,0,57,57,28,28,28,28,28,28,28,0,57,57,28,28,28,28,28,57,57,28,28,28,28,28,28,28,28,28,57,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
NO.538,2018/7/14 10:00,2018/7/14 22:00,78,78,81,76,74,74,74,74,76,76,78,78,78,81,76,78,74,76,76,76,78,78,81,76,78,76,76,76,76,76,78,78,78,81,81,78,78,78,76,76,78,78,78,78,74,70,78,76,76,76,76,78,78,78,72,68,65,76,76,61,76,76,78,72,68,57,54,65,76,61,76,76,76,68,57,54,54,54,63,61,74,74,74,65,54,54,54,54,57,61,74,74,72,65,54,54,54,54
NO.539,2018/7/15 01:00,2018/7/15 01:00,113,113,113,113,113,113,113,113,85,85,113,113,113,113,113,113,113,113,85,85,113,113,113,113,113,113,113,85,85,85,113,113,113,113,113,113,85,85,85,85,113,113,113,113,113,85,85,113,85,85,113,113,113,113,85,85,113,113,113,113,113,113,113,113,85,85,85,85,113,113,113,113,113,85,85,85,85,85,85,113,113,113,113,85,85,85,85,85,85,113,113,113,113,113,85,85,85,85
NO.540,2018/7/15 03:00,2018/7/15 04:00,57,28,28,57,85,85,85,85,57,28,85,57,28,28,57,71,85,57,28,28,99,85,57,28,28,28,57,28,28,28,99,99,71,57,42,57,57,28,28,28,99,99,71,71,57,71,57,71,42,28,99,99,71,71,85,85,113,85,85,85,113,113,85,85,85,85,71,85,85,85,113,113,113,85,71,71,71,71,85,85,113,113,113,85,71,71,71,71,71,85,113,113,113,99,71,71,71,71
NO.541,2018/7/15 06:00,2018/7/15 06:00,57,28,28,57,85,85,85,85,57,28,85,57,28,28,57,57,85,57,28,28,85,85,57,28,28,28,28,28,28,28,85,85,85,57,28,28,28,28,28,28,85,85,85,85,57,57,28,57,28,28,85,85,85,85,57,57,85,57,57,57,85,85,85,57,57,57,57,57,57,57,85,85,85,57,57,57,57,57,57,57,85,85,85,85,57,57,57,57,57,57,85,85,85,85,57,57,57,57
NO.542,2018/7/15 10:00,2018/7/15 14:00,62,68,68,68,68,68,68,68,62,62,62,62,68,68,68,68,68,68,62,62,62,62,62,68,68,68,68,62,62,62,62,62,62,62,68,68,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,57,57,57,34,96,96,79,62,62,62,57,57,57,34,96,96,91,62,62,57,57,57,45,34,85,85,85,62,57,57,57,57,34,34,74,74,74,74,57,57,57,40
NO.543,2018/7/15 17:00,2018/7/15 23:00,162,158,158,146,134,134,134,134,134,134,166,162,158,158,154,138,134,130,134,134,166,166,162,158,158,158,138,138,134,134,166,166,166,162,166,154,138,142,134,134,166,166,166,166,166,162,142,142,138,134,166,166,166,166,174,166,154,142,142,117,166,166,166,170,166,158,117,138,142,117,166,166,162,166,150,117,117,117,125,117,162,162,162,150,117,117,117,117,117,117,146,146,150,146,117,117,117,117
NO.544,2018/7/16 01:00,2018/7/16 01:00,57,28,28,57,85,85,85,85,57,57,85,57,28,28,57,85,85,57,57,57,85,85,57,57,28,57,57,57,57,57,85,85,85,57,57,57,57,57,57,57,113,85,85,85,85,85,57,57,57,57,170,113,85,85,113,113,85,85,85,113,170,170,113,85,113,85,85,85,85,113,170,170,170,113,85,85,85,85,85,113,142,142,142,113,85,85,85,85,85,113,142,142,142,142,85,85,85,85
NO.545,2018/7/16 03:00,2018/7/16 06:00,28,28,28,28,50,50,50,50,28,21,42,28,28,28,28,35,50,28,21,21,57,42,28,28,28,28,28,21,21,21,57,57,28,28,28,28,28,28,21,21,57,57,28,28,28,35,50,50,35,21,57,57,28,28,35,35,50,64,64,85,85,85,64,35,35,35,42,50,64,85,85,85,85,35,35,42,42,42,57,85,85,85,85,64,42,42,42,42,57,85,92,92,92,71,42,42,42,50
NO.546,2018/7/16 09:00,2018/7/16 09:00,85,85,113,113,113,113,113,113,113,113,85,85,85,113,113,113,113,113,113,113,85,85,85,85,113,85,85,85,113,113,85,85,85,85,85,85,85,85,113,113,85,85,85,85,85,85,85,85,113,113,85,85,85,85,85,85,85,85,85,85,113,113,113,85,85,85,85,85,85,85,113,113,113,85,85,85,85,85,85,85,113,113,113,85,85,85,85,85,85,85,113,113,113,113,85,85,85,85
NO.547,2018/7/16 11:00,2018/7/16 18:00,120,124,128,120,120,120,120,120,120,128,124,120,124,128,120,120,120,120,128,128,124,124,124,124,128,117,117,120,128,128,124,124,135,124,124,117,117,120,128,128,120,124,135,135,120,117,120,117,117,128,120,120,135,135,120,117,113,117,117,96,120,120,120,120,117,117,110,113,117,96,120,120,120,117,117,110,110,110,99,96,120,120,120,117,110,110,110,110,96,96,124,124,120,117,110,110,110,92
NO.548,2018/7/16 20:00,2018/7/16 23:00,156,156,156,128,106,106,106,106,113,113,156,156,156,156,142,128,106,120,113,113,156,156,156,156,156,156,156,135,113,113,156,156,156,156,156,156,156,142,113,113,142,156,156,156,156,149,142,135,128,113,128,142,156,156,156,163,135,142,142,50,128,128,142,156,163,142,106,128,142,50,128,128,128,163,142,106,106,106,92,50,128,128,128,142,106,106,106,106,78,50,128,128,128,128,106,106,106,99
NO.549,2018/7/17 02:00,2018/7/17 03:00,99,85,85,85,85,85,85,85,71,71,128,99,85,85,85,85,85,71,71,85,128,128,99,85,85,85,57,57,85,85,128,128,113,99,99,85,57,71,85,85,128,128,113,113,99,85,85,85,85,85,113,128,113,113,99,85,99,85,85,85,113,113,128,99,85,85,57,85,85,85,113,113,113,85,71,57,57,57,85,85,113,113,113,85,57,57,57,57,71,85,113,113,113,85,57,57,57,57
NO.550,2018/7/17 07:00,2018/7/17 07:00,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,85,113,113,113,113,113,113,113,113,85,85,113,113,113,113,113,113,113,113,85,85,85,85,113,113,113,113,113,85,85,85,85,85,85,113,113,113,113,113,85,85,85,85,85,113,113,113,113,113,85,85,85,85
NO.551,2018/7/17 09:00,2018/7/17 14:00,66,61,61,66,71,71,71,71,61,61,71,66,61,61,66,71,71,61,61,61,71,71,71,66,61,66,61,61,61,61,71,71,76,71,71,61,61,57,61,61,76,71,76,76,71,61,61,57,57,61,85,80,76,76,66,52,52,57,57,42,99,99,85,66,52,52,52,57,57,42,99,99,99,52,52,52,52,52,47,42,99,99,99,80,52,52,52,52,47,42,104,104,104,99,66,52,52,52
NO.552,2018/7/17 16:00,2018/7/17 18:00,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,161,161,151,170,170,170,170,170,170,142,161,161,151,170,170,170,170,151,142,142,142,151,151,170,170,170,170,142,142,142,142,142,151,170,170,170,170,142,142,142,142
NO.553,2018/7/17 20:00,2018/7/17 20:00,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,142,170,170,170,170,170,170,170,170,142,142,142,170,170,170,170,170,170,142,142,142,142,142,170,170,170,170,170,142,142,142,142
NO.554,2018/7/17 22:00,2018/7/17 23:00,170,170,170,170,156,156,156,156,113,99,170,170,170,170,170,170,156,128,99,99,170,170,170,170,170,170,142,99,99,99,170,170,170,170,170,170,128,99,99,99,170,170,170,170,170,128,128,113,99,99,170,170,170,170,156,128,128,128,128,113,170,170,170,170,128,99,85,99,128,113,170,170,170,128,99,85,85,85,99,113,170,170,170,142,85,85,85,85,99,113,170,170,170,156,85,85,85,85
NO.555,2018/7/18 01:00,2018/7/18 01:00,113,85,85,85,113,113,113,113,85,57,170,113,85,85,85,113,113,85,57,57,170,170,113,85,85,85,85,57,57,57,170,170,170,113,85,85,113,85,57,57,170,170,170,170,113,85,113,85,85,57,170,170,170,170,113,85,113,113,113,85,170,170,170,142,85,85,57,85,113,85,170,170,170,85,85,57,57,57,85,85,170,170,170,113,57,57,57,57,85,85,170,170,170,142,57,57,57,85
NO.556,2018/7/18 03:00,2018/7/18 06:00,57,50,50,57,85,85,85,85,57,50,85,57,50,50,57,78,85,57,50,50,85,85,64,50,50,50,71,50,50,50,85,85,85,57,57,64,106,64,50,50,85,85,85,85,64,85,106,106,78,50,85,85,85,85,78,78,113,120,120,106,170,170,120,78,78,92,92,113,120,106,170,170,170,78,85,92,92,92,113,106,163,163,163,113,92,92,92,92,106,106,142,142,142,142,92,92,92,92
NO.557,2018/7/18 09:00,2018/7/18 09:00,85,85,85,85,113,113,113,113,85,85,113,85,85,85,85,85,113,85,85,85,113,113,85,85,85,85,85,85,85,85,113,113,113,85,85,85,85,85,85,85,113,113,113,113,85,85,85,85,85,85,113,113,113,113,85,85,85,85,85,85,113,113,113,85,85,85,85,85,85,85,113,113,113,85,85,85,85,85,85,85,113,113,113,85,85,85,85,85,85,85,113,113,113,113,85,85,85,85
NO.558,2018/7/18 11:00,2018/7/18 11:00,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,57,85,85,85,57,85,85,85,85,57,57,57,57,85,57,85,85,85,57,57,57,57,57,57,57,85,85,85,85,57,57,57,57,57,57,85,85,85,85,57,57,57,57
NO.559,2018/7/18 15:00,2018/7/18 23:00,123,126,126,126,132,132,132,132,129,129,126,123,126,126,126,132,132,129,129,129,126,126,123,126,126,123,126,129,129,129,126,126,132,132,129,116,113,123,129,129,126,126,132,132,123,116,113,113,116,129,120,123,132,132,116,120,110,107,107,101,120,120,123,123,120,110,94,104,107,101,120,120,116,120,110,94,94,94,101,101,120,120,120,113,94,94,94,94,98,101,123,123,123,104,94,94,94,98
NO.560,2018/7/19 02:00,2018/7/19 03:00,99,99,113,113,113,113,113,113,113,113,85,99,99,113,113,113,113,113,113,113,85,85,99,99,99,99,113,113,113,113,85,85,85,85,85,85,85,113,113,113,85,85,85,85,85,85,85,99,113,113,85,85,85,85,85,57,85,85,85,99,85,85,85,85,57,71,71,85,85,85,85,85,85,57,57,71,71,71,85,85,85,85,85,85,71,71,71,71,71,85,85,85,85,85,71,71,71,71
NO.561,2018/7/19 06:00,2018/7/19 06:00,85,85,85,113,113,113,113,113,113,85,85,85,85,85,113,113,113,113,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,57,57,85,85,85,57,85,85,85,57,57,57,57,57,85,57,85,85,85,57,57,57,57,57,57,57,85,85,85,57,57,57,57,57,57,57,85,85,85,85,57,57,57,57
NO.562,2018/7/19 08:00,2018/7/19 10:00,66,76,76,85,85,85,85,85,76,76,66,66,76,76,85,85,85,76,76,76,66,66,66,76,76,76,66,76,76,76,66,66,76,66,66,66,66,66,76,76,66,66,76,76,66,66,66,66,66,76,66,66,76,76,66,66,66,66,66,47,76,76,76,66,66,57,57,66,66,47,76,76,76,66,57,57,57,57,57,47,76,76,76,57,57,57,57,57,47,47,76,76,76,57,57,57,57,47
NO.563,2018/7/19 12:00,2018/7/19 15:00,92,92,92,92,85,85,85,85,85,99,92,92,92,92,92,85,85,85,99,99,92,92,92,92,92,92,85,99,99,99,92,92,92,92,92,92,85,85,99,99,92,92,92,92,92,78,85,78,78,99,92,92,92,92,92,71,71,78,78,71,85,85,92,92,71,71,71,71,78,71,85,85,85,71,71,71,71,71,71,71,85,85,85,71,71,71,71,71,71,71,92,92,85,78,71,71,71,71
NO.564,2018/7/19 17:00,2018/7/20 02:00,68,74,74,77,79,79,79,79,79,79,62,71,74,74,77,82,79,82,79,79,62,65,74,74,74,74,82,79,79,79,62,62,85,79,77,79,79,77,79,79,62,62,85,85,105,110,79,79,79,79,62,62,85,85,125,128,77,79,79,60,71,71,77,119,128,105,54,62,79,60,71,71,71,128,110,54,54,54,57,60,71,71,71,102,54,54,54,54,57,60,71,71,68,60,54,54,54,54
NO.565,2018/7/20 04:00,2018/7/20 18:00,68,72,72,72,77,77,77,77,72,72,64,68,72,72,72,74,77,72,72,72,64,66,68,70,72,70,70,72,72,72,64,64,70,70,70,68,64,72,72,72,64,64,70,70,66,60,64,62,70,72,64,64,70,70,62,55,62,60,60,55,77,77,74,64,55,55,49,57,60,55,77,77,77,55,53,49,49,49,57,55,77,77,77,59,49,49,49,49,55,55,76,76,76,62,49,49,49,49
NO.566,2018/7/20 20:00,2018/7/21 03:00,85,81,81,85,85,85,85,85,85,85,85,85,81,81,85,85,85,85,85,85,85,85,85,81,81,81,85,85,85,85,85,85,85,85,78,85,85,85,85,85,85,85,85,85,106,106,85,85,85,85,85,85,85,85,106,110,92,85,85,85,85,85,85,106,110,89,57,85,85,85,85,85,85,110,89,57,57,57,85,85,85,85,85,99,57,57,57,57,57,85,85,85,85,85,57,57,57,57
NO.567,2018/7/21 05:00,2018/7/21 23:00,57,64,66,67,73,73,73,73,63,60,49,57,64,66,67,70,73,63,60,61,49,49,60,64,66,64,55,57,61,61,49,49,52,60,60,57,55,55,61,61,46,49,52,52,60,60,60,57,58,61,46,46,52,52,61,60,52,57,57,49,49,49,48,61,60,55,37,51,57,49,49,49,48,60,54,37,37,37,48,49,48,48,48,51,37,37,37,37,40,46,51,51,48,46,37,37,37,37
NO.568,2018/7/22 03:00,2018/7/25 22:00,47,47,49,48,53,53,53,53,46,45,49,48,47,49,48,49,53,46,46,47,49,48,48,47,49,47,46,46,47,47,49,49,47,47,48,46,46,46,47,47,48,49,47,47,45,43,44,43,45,47,48,48,47,47,41,41,38,45,45,34,47,47,46,42,41,35,29,34,45,35,47,47,45,41,35,29,29,29,33,35,45,45,45,36,29,29,29,29,29,33,45,45,45,37,29,29,29,29
NO.569,2018/7/26 00:00,2018/7/26 03:00,50,57,57,57,57,57,57,57,57,57,35,50,57,57,57,57,57,57,57,57,42,35,50,57,57,57,42,57,57,57,42,42,35,50,50,57,42,57,57,57,57,42,35,35,92,99,42,35,57,57,57,57,35,35,120,128,28,50,50,28,57,57,57,113,128,99,21,28,50,28,57,57,57,128,106,21,21,21,28,28,57,57,57,99,21,21,21,21,28,28,42,42,50,28,21,21,21,28
NO.570,2018/7/26 06:00,2018/7/26 06:00,57,57,57,57,57,57,57,57,57,28,57,57,57,57,57,57,57,57,28,28,57,57,57,57,57,57,57,57,28,28,57,57,57,57,57,57,57,57,28,28,57,57,57,57,57,28,28,28,28,28,57,57,57,57,28,28,28,57,57,28,28,28,28,28,28,28,28,28,57,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
NO.571,2018/7/26 08:00,2018/7/26 08:00,85,57,57,57,57,57,57,57,57,57,142,85,57,57,57,57,57,57,57,57,170,113,57,57,57,57,57,57,57,57,170,170,57,57,57,57,57,57,57,57,170,170,57,57,57,57,57,57,57,57,170,170,57,57,57,57,28,57,57,0,28,28,57,57,57,28,28,28,57,0,28,28,28,57,28,28,28,28,28,0,28,28,28,28,28,28,28,28,28,0,28,28,28,28,28,28,28,28
NO.572,2018/7/26 10:00,2018/7/26 22:00,92,96,105,105,107,107,107,107,107,107,89,92,96,105,105,105,107,102,107,111,89,89,92,105,105,100,94,102,111,111,92,89,87,98,105,98,94,102,111,111,92,89,87,92,100,100,96,96,107,111,94,94,92,92,105,102,98,96,96,85,94,94,94,100,102,96,81,92,96,85,94,94,94,102,94,81,81,81,85,85,96,96,96,98,81,81,81,81,83,85,100,100,98,94,81,81,81,81
