NO.672,2
NO.673,13
NO.674,0
NO.675,1
NO.676,11
NO.677,0
NO.678,2
NO.679,1
NO.68,0
NO.680,0
NO.681,0
NO.682,4
NO.683,5
NO.684,11
NO.685,3
NO.686,5
NO.687,5
NO.688,5
NO.689,3
NO.69,0
NO.690,0
NO.691,3
NO.692,0
NO.693,0
NO.694,3
NO.695,0
NO.696,0
NO.697,2
NO.698,0
NO.699,5
NO.7,0
NO.70,1
NO.700,3
NO.701,8
NO.702,0
NO.703,1
NO.704,13
NO.705,0
NO.706,0
NO.707,0
NO.708,0
NO.709,7
NO.71,1
NO.710,0
NO.711,0
NO.712,0
NO.713,1
NO.714,1
NO.715,1
NO.716,1
NO.717,4
NO.718,1
NO.719,3
NO.72,1
NO.720,1
NO.721,0
NO.722,4
NO.723,4
NO.724,1
NO.725,4
NO.726,2
NO.727,5
NO.728,4
NO.729,0
NO.73,4
NO.730,0
NO.731,0
NO.732,0
NO.733,0
NO.734,0
NO.735,0
NO.736,1
NO.737,0
NO.738,0
NO.739,4
NO.74,0
NO.740,1
NO.741,1
NO.742,12
NO.743,1
NO.744,1
NO.745,1
NO.746,1
NO.747,0
NO.748,0
NO.749,0
NO.75,1
NO.750,0
NO.751,0
NO.752,0
NO.753,15
NO.754,0
NO.755,0
NO.756,0
NO.757,0
NO.758,0
NO.759,0
NO.76,5
NO.760,8
NO.761,0
NO.762,0
NO.763,0
NO.764,0
NO.765,3
NO.766,0
NO.767,1
NO.768,4
NO.769,4
NO.77,0
NO.770,5
NO.771,5
NO.772,4
NO.773,4
NO.774,1
NO.775,0
NO.776,0
NO.777,2
NO.778,12
NO.779,0
NO.78,0
NO.780,3
NO.781,0
NO.782,0
NO.783,0
NO.784,2
NO.785,2
NO.786,0
NO.787,0
NO.788,0
NO.789,2
NO.79,0
NO.790,0
NO.791,2
NO.792,0
NO.793,1
NO.794,0
NO.795,0
NO.796,0
NO.797,0
NO.798,0
NO.799,0
NO.8,0
NO.80,0
NO.800,0
NO.801,3
NO.802,0
NO.803,12
NO.804,3
NO.805,0
NO.806,0
NO.807,0
NO.808,0
NO.809,0
NO.81,0
NO.810,0
NO.811,0
NO.812,0
NO.813,0
NO.814,0
NO.815,0
NO.816,5
NO.817,3
NO.818,12
NO.819,0
NO.82,7
NO.820,0
NO.821,0
NO.822,0
NO.823,0
NO.824,0
NO.825,0
NO.826,4
NO.827,2
NO.828,1
NO.829,2
NO.83,4
NO.830,2
NO.831,4
NO.832,1
NO.833,1
NO.834,4
NO.835,5
NO.836,0
NO.837,2
NO.838,0
NO.839,0
NO.84,1
NO.840,0
NO.841,0
NO.842,0
NO.843,0
NO.844,0
NO.845,0
NO.846,1
NO.847,0
NO.848,0
NO.849,10
NO.85,0
NO.850,0
NO.851,0
NO.852,0
NO.853,0
NO.854,0
NO.855,0
NO.856,0
NO.857,0
NO.858,0
NO.859,0
NO.86,4
NO.860,0
NO.861,0
NO.862,1
NO.863,1
NO.864,3
NO.865,0
NO.866,0
NO.867,0
NO.868,0
NO.869,0
NO.87,1
NO.870,0
NO.871,0
NO.872,0
NO.873,3
NO.874,0
NO.875,0
NO.876,4
NO.877,5
NO.878,1
NO.879,0
NO.88,4
NO.880,0
NO.881,0
NO.882,0
NO.883,3
NO.884,0
NO.885,1
NO.886,1
NO.887,1
NO.888,0
NO.889,0
NO.89,0
NO.890,0
NO.891,1
NO.892,1
NO.893,0
NO.894,0
NO.895,1
NO.896,4
NO.897,5
NO.898,4
NO.899,1
NO.9,0
NO.90,0
NO.900,1
NO.901,1
NO.902,1
NO.903,1
NO.904,1
NO.905,0
NO.906,3
NO.907,1
NO.908,1
NO.909,0
NO.91,0
NO.910,0
NO.911,0
NO.912,0
NO.913,0
NO.914,0
NO.915,1
NO.916,0
NO.917,0
NO.918,0
NO.919,4
NO.92,0
NO.920,0
NO.921,0
NO.922,1
NO.923,0
NO.924,7
NO.925,4
NO.926,0
NO.927,5
NO.928,1
NO.929,1
NO.93,1
NO.930,1
NO.931,1
NO.932,1
NO.933,1
NO.934,1
NO.935,1
NO.936,1
NO.937,1
NO.938,1
NO.939,7
NO.94,1
NO.940,1
NO.941,1
NO.942,1
NO.943,11
NO.944,0
NO.945,1
NO.946,0
NO.947,0
NO.948,0
NO.949,3
NO.95,0
NO.950,3
NO.951,0
NO.952,0
NO.953,0
NO.954,0
NO.955,0
NO.956,0
NO.957,2
NO.958,0
NO.959,0
NO.96,10
NO.960,1
NO.961,0
NO.962,0
NO.963,0
NO.964,0
NO.965,0
NO.966,1
NO.967,0
NO.968,1
NO.969,0
NO.97,0
NO.970,5
NO.971,0
NO.972,0
NO.973,0
NO.974,0
NO.975,0
NO.976,0
NO.977,0
NO.978,0
NO.979,0
NO.98,0
NO.980,0
NO.981,0
NO.982,0
NO.983,1
NO.984,5
NO.985,1
NO.986,1
NO.987,1
NO.988,0
NO.989,0
NO.99,3
NO.990,5
NO.991,0
NO.992,1
NO.993,1
NO.994,2
NO.995,1
NO.996,3
NO.997,2
NO.998,0
NO.999,0
