NO.672,2
NO.673,1
NO.674,0
NO.675,1
NO.676,1
NO.677,0
NO.678,2
NO.679,1
NO.68,1
NO.680,0
NO.681,2
NO.682,3
NO.683,1
NO.684,0
NO.685,0
NO.686,0
NO.687,2
NO.688,0
NO.689,2
NO.69,2
NO.690,0
NO.691,0
NO.692,0
NO.693,0
NO.694,0
NO.695,0
NO.696,2
NO.697,2
NO.698,0
NO.699,2
NO.7,4
NO.70,1
NO.700,2
NO.701,1
NO.702,0
NO.703,1
NO.704,1
NO.705,1
NO.706,1
NO.707,1
NO.708,0
NO.709,2
NO.71,1
NO.710,1
NO.711,3
NO.712,1
NO.713,1
NO.714,1
NO.715,1
NO.716,2
NO.717,1
NO.718,3
NO.719,2
NO.72,2
NO.720,1
NO.721,2
NO.722,1
NO.723,1
NO.724,1
NO.725,1
NO.726,1
NO.727,1
NO.728,1
NO.729,1
NO.73,2
NO.730,1
NO.731,1
NO.732,1
NO.733,1
NO.734,1
NO.735,1
NO.736,3
NO.737,3
NO.738,3
NO.739,1
NO.74,1
NO.740,1
NO.741,1
NO.742,1
NO.743,1
NO.744,2
NO.745,1
NO.746,1
NO.747,1
NO.748,1
NO.749,1
NO.75,1
NO.750,1
NO.751,1
NO.752,1
NO.753,3
NO.754,1
NO.755,1
NO.756,2
NO.757,1
NO.758,1
NO.759,1
NO.76,2
NO.760,1
NO.761,0
NO.762,1
NO.763,1
NO.764,1
NO.765,1
NO.766,1
NO.767,1
NO.768,1
NO.769,1
NO.77,2
NO.770,2
NO.771,2
NO.772,1
NO.773,2
NO.774,1
NO.775,2
NO.776,2
NO.777,2
NO.778,1
NO.779,1
NO.78,1
NO.780,1
NO.781,1
NO.782,2
NO.783,1
NO.784,2
NO.785,1
NO.786,1
NO.787,1
NO.788,2
NO.789,2
NO.79,1
NO.790,3
NO.791,0
NO.792,2
NO.793,1
NO.794,1
NO.795,3
NO.796,1
NO.797,3
NO.798,1
NO.799,1
NO.8,2
NO.80,1
NO.800,1
NO.801,2
NO.802,3
NO.803,1
NO.804,1
NO.805,1
NO.806,1
NO.807,1
NO.808,0
NO.809,1
NO.81,1
NO.810,0
NO.811,1
NO.812,1
NO.813,1
NO.814,1
NO.815,1
NO.816,2
NO.817,1
NO.818,1
NO.819,1
NO.82,2
NO.820,2
NO.821,1
NO.822,1
NO.823,1
NO.824,2
NO.825,1
NO.826,2
NO.827,2
NO.828,0
NO.829,0
NO.83,1
NO.830,2
NO.831,0
NO.832,1
NO.833,2
NO.834,1
NO.835,1
NO.836,2
NO.837,0
NO.838,0
NO.839,1
NO.84,1
NO.840,1
NO.841,0
NO.842,1
NO.843,2
NO.844,0
NO.845,0
NO.846,1
NO.847,1
NO.848,1
NO.849,1
NO.85,1
NO.850,1
NO.851,1
NO.852,1
NO.853,1
NO.854,0
NO.855,2
NO.856,0
NO.857,1
NO.858,1
NO.859,1
NO.86,1
NO.860,1
NO.861,1
NO.862,1
NO.863,0
NO.864,1
NO.865,1
NO.866,1
NO.867,1
NO.868,1
NO.869,0
NO.87,1
NO.870,1
NO.871,0
NO.872,1
NO.873,1
NO.874,1
NO.875,0
NO.876,2
NO.877,0
NO.878,1
NO.879,1
NO.88,1
NO.880,1
NO.881,2
NO.882,1
NO.883,1
NO.884,0
NO.885,1
NO.886,1
NO.887,1
NO.888,1
NO.889,1
NO.89,1
NO.890,1
NO.891,2
NO.892,1
NO.893,1
NO.894,2
NO.895,1
NO.896,1
NO.897,1
NO.898,2
NO.899,2
NO.9,1
NO.90,2
NO.900,1
NO.901,2
NO.902,2
NO.903,0
NO.904,1
NO.905,1
NO.906,1
NO.907,2
NO.908,1
NO.909,0
NO.91,1
NO.910,0
NO.911,1
NO.912,1
NO.913,1
NO.914,1
NO.915,2
NO.916,0
NO.917,2
NO.918,2
NO.919,3
NO.92,1
NO.920,1
NO.921,3
NO.922,1
NO.923,2
NO.924,2
NO.925,3
NO.926,2
NO.927,1
NO.928,1
NO.929,1
NO.93,2
NO.930,3
NO.931,1
NO.932,1
NO.933,0
NO.934,1
NO.935,3
NO.936,0
NO.937,1
NO.938,2
NO.939,2
NO.94,0
NO.940,1
NO.941,1
NO.942,3
NO.943,1
NO.944,1
NO.945,1
NO.946,1
NO.947,0
NO.948,0
NO.949,1
NO.95,1
NO.950,0
NO.951,1
NO.952,1
NO.953,0
NO.954,1
NO.955,1
NO.956,4
NO.957,2
NO.958,1
NO.959,0
NO.96,2
NO.960,1
NO.961,1
NO.962,1
NO.963,1
NO.964,1
NO.965,0
NO.966,1
NO.967,2
NO.968,1
NO.969,2
NO.97,1
NO.970,2
NO.971,1
NO.972,2
NO.973,2
NO.974,2
NO.975,1
NO.976,2
NO.977,2
NO.978,0
NO.979,2
NO.98,1
NO.980,2
NO.981,1
NO.982,1
NO.983,2
NO.984,2
NO.985,2
NO.986,1
NO.987,1
NO.988,1
NO.989,1
NO.99,1
NO.990,1
NO.991,0
NO.992,2
NO.993,2
NO.994,1
NO.995,2
NO.996,1
NO.997,2
NO.998,0
NO.999,2
