NO.221,52.0,53.0,52.0,52.0,52.0,53.0
NO.222,62.0,57.0,62.0,62.0,62.0,57.0
NO.223,62.0,61.0,62.0,62.0,62.0,61.0
NO.224,53.0,53.0,53.0,53.0,53.0,53.0
NO.225,62.0,61.0,62.0,62.0,62.0,61.0
NO.226,61.0,56.0,61.0,61.0,61.0,56.0
NO.227,60.0,58.0,60.0,60.0,60.0,58.0
NO.228,58.0,57.0,58.0,58.0,58.0,57.0
NO.229,57.0,56.0,57.0,57.0,57.0,56.0
NO.230,54.0,50.0,54.0,54.0,54.0,50.0
NO.231,57.0,57.0,57.0,57.0,57.0,57.0
NO.232,59.0,56.0,59.0,59.0,59.0,56.0
NO.233,55.0,53.0,55.0,55.0,55.0,53.0
NO.234,59.0,58.0,59.0,59.0,59.0,58.0
NO.235,60.0,61.0,60.0,60.0,60.0,61.0
NO.236,55.0,50.0,55.0,55.0,55.0,50.0
NO.237,51.0,54.0,51.0,51.0,51.0,54.0
NO.238,54.0,56.0,54.0,54.0,54.0,56.0
NO.239,57.0,53.0,57.0,57.0,57.0,53.0
NO.240,52.0,52.0,52.0,52.0,52.0,52.0
NO.241,54.0,54.0,54.0,54.0,54.0,54.0
NO.242,57.0,56.0,57.0,57.0,57.0,56.0
